medal_date,medal_type,medal_code,name,gender,country_long,nationality_long,discipline,event,birth_date,code_athlete,is_medallist
2024-08-10,Gold Medal,1.0,BOOKER Devin,Male,United States of America,United States of America,Basketball,Men,1996-10-30,1954687,true
2024-08-10,Silver Medal,2.0,NTILIKINA Frank,Male,France,France,Basketball,Men,1998-07-28,1573636,true
2024-08-10,Silver Medal,2.0,BATUM Nicolas,Male,France,France,Basketball,Men,1988-12-14,1573628,true
2024-08-10,Silver Medal,2.0,ALBICY Andrew,Male,France,France,Basketball,Men,1990-03-21,1573627,true
2024-08-10,Silver Medal,2.0,YABUSELE Guerschon,Male,France,France,Basketball,Men,1995-12-17,1573638,true
2024-08-10,Silver Medal,2.0,CORDINIER Isaia,Male,France,France,Basketball,Men,1996-11-28,1573640,true
2024-08-10,Silver Medal,2.0,FOURNIER Evan,Male,France,France,Basketball,Men,1992-10-29,1573632,true
2024-08-10,Silver Medal,2.0,de COLO Nando,Male,France,France,Basketball,Men,1987-06-23,1573630,true
2024-08-10,Silver Medal,2.0,LESSORT Mathias,Male,France,France,Basketball,Men,1995-09-29,1573634,true
2024-08-10,Silver Medal,2.0,GOBERT Rudy,Male,France,France,Basketball,Men,1992-06-26,1573633,true
2024-08-10,Silver Medal,2.0,WEMBANYAMA Victor,Male,France,France,Basketball,Men,2004-01-04,1573639,true
2024-08-10,Silver Medal,2.0,STRAZEL Matthew,Male,France,France,Basketball,Men,2002-08-05,1573660,true
2024-08-10,Silver Medal,2.0,COULIBALY Bilal,Male,France,France,Basketball,Men,2004-07-26,1573642,true
2024-08-10,Bronze Medal,3.0,PLAVSIC Uros,Male,Serbia,Serbia,Basketball,Men,1998-12-22,1948421,true
2024-08-10,Bronze Medal,3.0,PETRUSEV Fili,Male,Serbia,Serbia,Basketball,Men,2000-04-15,1948420,true
2024-08-10,Bronze Medal,3.0,JOVIC Nikola,Male,Serbia,Serbia,Basketball,Men,2003-06-09,1948413,true
2024-08-10,Bronze Medal,3.0,BOGDANOVIC Bogdan,Male,Serbia,Serbia,Basketball,Men,1992-08-18,1948404,true
2024-08-10,Bronze Medal,3.0,MARINKOVIC Vanja,Male,Serbia,Serbia,Basketball,Men,1997-01-09,1948416,true
2024-08-10,Bronze Medal,3.0,DOBRIC Ognjen,Male,Serbia,Serbia,Basketball,Men,1994-10-27,1948407,true
2024-08-10,Bronze Medal,3.0,JOKIC Nikola,Male,Serbia,Serbia,Basketball,Men,1995-02-19,1948411,true
2024-08-10,Bronze Medal,3.0,MICIC Vasilije,Male,Serbia,Serbia,Basketball,Men,1994-01-13,1948417,true
2024-08-10,Bronze Medal,3.0,GUDURIC Marko,Male,Serbia,Serbia,Basketball,Men,1995-03-08,1948408,true
2024-08-10,Bronze Medal,3.0,DAVIDOVAC Dejan,Male,Serbia,Serbia,Basketball,Men,1995-01-17,1948405,true
2024-08-10,Bronze Medal,3.0,AVRAMOVIC Aleksa,Male,Serbia,Serbia,Basketball,Men,1994-10-25,1948402,true
2024-08-10,Bronze Medal,3.0,MILUTINOV Nikola,Male,Serbia,Serbia,Basketball,Men,1994-12-30,1948418,true
2024-08-10,Gold Medal,1.0,AHMAN David,Male,Sweden,Sweden,Beach Volleyball,Men,2001-12-20,1934586,true
2024-08-10,Gold Medal,1.0,HELLVIG Jonatan,Male,Sweden,Sweden,Beach Volleyball,Men,2001-10-05,1934579,true
2024-08-10,Silver Medal,2.0,EHLERS Nils,Male,Germany,Germany,Beach Volleyball,Men,1994-02-04,1562864,true
2024-08-10,Silver Medal,2.0,WICKLER Clemens,Male,Germany,Germany,Beach Volleyball,Men,1995-04-28,1562868,true
2024-08-10,Bronze Medal,3.0,MOL Anders Berntsen,Male,Norway,Norway,Beach Volleyball,Men,1997-07-02,1878383,true
2024-08-10,Bronze Medal,3.0,SOERUM Christian Sandlie,Male,Norway,Norway,Beach Volleyball,Men,1995-12-03,1878386,true
2024-08-10,Gold Medal,1.0,LEITAO Iuri,Male,Portugal,Portugal,Cycling Track,Men's Madison,1998-07-03,1933816,true
2024-08-10,Gold Medal,1.0,OLIVEIRA Rui,Male,Portugal,Portugal,Cycling Track,Men's Madison,1996-09-05,1933821,true
2024-08-10,Silver Medal,2.0,CONSONNI Simone,Male,Italy,Italy,Cycling Track,Men's Madison,1994-09-12,1923518,true
2024-08-10,Silver Medal,2.0,VIVIANI Elia,Male,Italy,Italy,Cycling Track,Men's Madison,1989-02-07,1923519,true
2024-08-10,Bronze Medal,3.0,LARSEN Niklas,Male,Denmark,Denmark,Cycling Track,Men's Madison,1997-03-22,1879180,true
2024-08-10,Bronze Medal,3.0,MOERKOEV Michael,Male,Denmark,Denmark,Cycling Track,Men's Madison,1985-04-30,1879160,true
2024-08-10,Gold Medal,1.0,NAEHER Alyssa,Female,United States of America,United States of America,Football,Women,1988-04-20,1943575,true
2024-08-10,Gold Medal,1.0,FOX Emily,Female,United States of America,United States of America,Football,Women,1998-07-05,1943553,true
2024-08-10,Gold Medal,1.0,ALBERT Korbin,Female,United States of America,United States of America,Football,Women,2003-10-13,1943542,true
2024-08-10,Gold Medal,1.0,GIRMA Naomi,Female,United States of America,United States of America,Football,Women,2000-06-14,1943555,true
2024-08-10,Gold Medal,1.0,RODMAN Trinity,Female,United States of America,United States of America,Football,Women,2002-05-20,1943580,true
2024-08-10,Gold Medal,1.0,KRUEGER Casey,Female,United States of America,United States of America,Football,Women,1990-08-23,1943566,true
2024-08-10,Gold Medal,1.0,DUNN Crystal,Female,United States of America,United States of America,Football,Women,1992-07-03,1943588,true
2024-08-10,Gold Medal,1.0,WILLIAMS Lynn,Female,United States of America,United States of America,Football,Women,1993-05-21,1943596,true
2024-08-10,Gold Medal,1.0,SWANSON Mallory,Female,United States of America,United States of America,Football,Women,1998-04-29,1943591,true
2024-08-10,Gold Medal,1.0,HORAN Lindsey,Female,United States of America,United States of America,Football,Women,1994-05-26,1943558,true
2024-08-10,Gold Medal,1.0,SMITH Sophia,Female,United States of America,United States of America,Football,Women,2000-08-10,1943586,true
2024-08-10,Gold Medal,1.0,DAVIDSON Tierna,Female,United States of America,United States of America,Football,Women,1998-09-19,1943550,true
2024-08-10,Gold Medal,1.0,NIGHSWONGER Jenna,Female,United States of America,United States of America,Football,Women,2000-11-28,1943576,true
2024-08-10,Gold Medal,1.0,SONNETT Emily,Female,United States of America,United States of America,Football,Women,1993-11-25,1943587,true
2024-08-10,Gold Medal,1.0,SHAW Jaedyn,Female,United States of America,United States of America,Football,Women,2004-11-20,1943585,true
2024-08-10,Gold Medal,1.0,LAVELLE Rose,Female,United States of America,United States of America,Football,Women,1995-05-14,1943567,true
2024-08-10,Gold Medal,1.0,COFFEY Samantha,Female,United States of America,United States of America,Football,Women,1998-12-31,1943547,true
2024-08-10,Gold Medal,1.0,MURPHY Casey,Female,United States of America,United States of America,Football,Women,1996-04-25,1943574,true
2024-08-10,Gold Medal,1.0,BETHUNE Croix,Female,United States of America,United States of America,Football,Women,2001-03-14,4665325,true
2024-08-10,Gold Medal,1.0,SAMS Emily,Female,United States of America,United States of America,Football,Women,1999-07-01,1943569,true
2024-08-10,Silver Medal,2.0,LORENA,Female,Brazil,Brazil,Football,Women,1997-05-06,1967608,true
2024-08-10,Silver Medal,2.0,ANTONIA,Female,Brazil,Brazil,Football,Women,1994-04-26,1967575,true
2024-08-10,Silver Medal,2.0,TARCIANE,Female,Brazil,Brazil,Football,Women,2003-05-27,1967629,true
2024-08-10,Silver Medal,2.0,RAFAELLE,Female,Brazil,Brazil,Football,Women,1991-06-18,1967625,true
2024-08-10,Silver Medal,2.0,DUDA SAMPAIO,Female,Brazil,Brazil,Football,Women,2001-05-18,1967616,true
2024-08-10,Silver Medal,2.0,TAMIRES,Female,Brazil,Brazil,Football,Women,1987-10-10,1967626,true
2024-08-10,Silver Medal,2.0,KEROLIN,Female,Brazil,Brazil,Football,Women,1999-11-17,1967602,true
2024-08-10,Silver Medal,2.0,VITORIA YAYA,Female,Brazil,Brazil,Football,Women,2002-01-23,1967635,true
2024-08-10,Silver Medal,2.0,ADRIANA,Female,Brazil,Brazil,Football,Women,1996-11-17,1967574,true
2024-08-10,Silver Medal,2.0,MARTA,Female,Brazil,Brazil,Football,Women,1986-02-19,1967617,true
2024-08-10,Silver Medal,2.0,JHENIFFER,Female,Brazil,Brazil,Football,Women,2001-11-06,1967599,true
2024-08-10,Silver Medal,2.0,TAINA,Female,Brazil,Brazil,Football,Women,1995-05-01,1967630,true
2024-08-10,Silver Medal,2.0,YASMIM,Female,Brazil,Brazil,Football,Women,1996-10-28,1967636,true
2024-08-10,Silver Medal,2.0,LUDMILA,Female,Brazil,Brazil,Football,Women,1994-12-01,1967612,true
2024-08-10,Silver Medal,2.0,THAIS,Female,Brazil,Brazil,Football,Women,1996-05-01,1967628,true
2024-08-10,Silver Medal,2.0,GABI NUNES,Female,Brazil,Brazil,Football,Women,1997-03-10,1967594,true
2024-08-10,Silver Medal,2.0,ANA VITORIA,Female,Brazil,Brazil,Football,Women,2000-03-06,1967565,true
2024-08-10,Silver Medal,2.0,GABI PORTILHO,Female,Brazil,Brazil,Football,Women,1995-07-18,1967593,true
2024-08-10,Silver Medal,2.0,PRISCILA,Female,Brazil,Brazil,Football,Women,2004-08-22,1967623,true
2024-08-10,Silver Medal,2.0,ANGELINA,Female,Brazil,Brazil,Football,Women,2000-01-26,1967567,true
2024-08-10,Silver Medal,2.0,LAUREN,Female,Brazil,Brazil,Football,Women,2002-09-13,1967606,true
2024-08-10,Silver Medal,2.0,LUCIANA,Female,Brazil,Brazil,Football,Women,1987-07-24,1967607,true
2024-08-10,Gold Medal,1.0,KRISTIANSEN Veronica,Female,Norway,Norway,Handball,Women,1990-07-10,1878514,true
2024-08-10,Gold Medal,1.0,AARDAHL Maren,Female,Norway,Norway,Handball,Women,1994-03-02,1878518,true
2024-08-10,Gold Medal,1.0,SKOGRAND Stine,Female,Norway,Norway,Handball,Women,1993-03-03,1878496,true
2024-08-10,Gold Medal,1.0,MOERK Nora,Female,Norway,Norway,Handball,Women,1991-04-05,1878486,true
2024-08-10,Gold Medal,1.0,OFTEDAL Stine Bredal,Female,Norway,Norway,Handball,Women,1991-09-25,1878515,true
2024-08-10,Gold Medal,1.0,SOLBERG-OESTHASSEL Silje,Female,Norway,Norway,Handball,Women,1990-06-16,1878492,true
2024-08-10,Gold Medal,1.0,BRATTSET DALE Kari,Female,Norway,Norway,Handball,Women,1991-02-15,1878516,true
2024-08-10,Gold Medal,1.0,BREISTOEL Kristine,Female,Norway,Norway,Handball,Women,1993-08-23,1878511,true
2024-08-10,Gold Medal,1.0,INGSTAD Vilde,Female,Norway,Norway,Handball,Women,1994-12-18,1878493,true
2024-08-10,Gold Medal,1.0,LUNDE Katrine,Female,Norway,Norway,Handball,Women,1980-03-30,1878509,true
2024-08-10,Gold Medal,1.0,JACOBSEN Marit,Female,Norway,Norway,Handball,Women,1994-02-25,1878501,true
2024-08-10,Gold Medal,1.0,HERREM Camilla,Female,Norway,Norway,Handball,Women,1986-10-08,1878487,true
2024-08-10,Gold Medal,1.0,SOLBERG-ISAKSEN Sanna,Female,Norway,Norway,Handball,Women,1990-06-16,1878500,true
2024-08-10,Gold Medal,1.0,REISTAD Henny,Female,Norway,Norway,Handball,Women,1999-02-09,1878495,true
2024-08-10,Gold Medal,1.0,RUSHFELDT DEILA Thale,Female,Norway,Norway,Handball,Women,2000-01-15,1878490,true
2024-08-10,Silver Medal,2.0,GLAUSER Laura,Female,France,France,Handball,Women,1993-08-20,1879834,true
2024-08-10,Silver Medal,2.0,NOCANDY Meline,Female,France,France,Handball,Women,1998-02-25,1879845,true
2024-08-10,Silver Medal,2.0,TOUBLANC Alicia,Female,France,France,Handball,Women,1996-05-03,1879853,true
2024-08-10,Silver Medal,2.0,VALENTINI Chloe,Female,France,France,Handball,Women,1995-04-19,1879854,true
2024-08-10,Silver Medal,2.0,LASSOURCE Coralie,Female,France,France,Handball,Women,1992-09-01,1879842,true
2024-08-10,Silver Medal,2.0,ZAADI DEUNA Grace,Female,France,France,Handball,Women,1993-07-07,1879856,true
2024-08-10,Silver Medal,2.0,DARLEUX MINGAM Cleopatre,Female,France,France,Handball,Women,1989-07-01,1879826,true
2024-08-10,Silver Medal,2.0,FLIPPES Laura,Female,France,France,Handball,Women,1994-12-13,1879830,true
2024-08-10,Silver Medal,2.0,KANOR Orlane,Female,France,France,Handball,Women,1997-06-16,1879839,true
2024-08-10,Silver Medal,2.0,HORACEK Tamara,Female,France,France,Handball,Women,1995-11-05,1893824,true
2024-08-10,Silver Medal,2.0,FOPPA Pauletta,Female,France,France,Handball,Women,2000-12-22,1879831,true
2024-08-10,Silver Medal,2.0,NZE MINKO Estelle,Female,France,France,Handball,Women,1991-08-11,1879846,true
2024-08-10,Silver Medal,2.0,ONDONO Onacia,Female,France,France,Handball,Women,1996-04-14,1879847,true
2024-08-10,Silver Medal,2.0,GRANIER Lucie,Female,France,France,Handball,Women,1999-06-11,1879836,true
2024-08-10,Silver Medal,2.0,BOUKTIT Sarah,Female,France,France,Handball,Women,2002-08-27,1946320,true
2024-08-10,Silver Medal,2.0,GRANDVEAU Lena,Female,France,France,Handball,Women,2003-01-21,1879835,true
2024-08-10,Silver Medal,2.0,SAKO Hatadou,Female,France,France,Handball,Women,1995-10-21,1879851,true
2024-08-10,Bronze Medal,3.0,TOFT Sandra,Female,Denmark,Denmark,Handball,Women,1989-10-18,1895245,true
2024-08-10,Bronze Medal,3.0,AABERG IVERSEN Sarah,Female,Denmark,Denmark,Handball,Women,1990-04-10,1895210,true
2024-08-10,Bronze Medal,3.0,ELVER Helena,Female,Denmark,Denmark,Handball,Women,1998-03-01,1895215,true
2024-08-10,Bronze Medal,3.0,HANSEN Anne Mette,Female,Denmark,Denmark,Handball,Women,1994-08-25,1895159,true
2024-08-10,Bronze Medal,3.0,HEINDAHL Kathrine,Female,Denmark,Denmark,Handball,Women,1992-03-26,1895232,true
2024-08-10,Bronze Medal,3.0,HAUGSTED Line,Female,Denmark,Denmark,Handball,Women,1994-11-11,1895250,true
2024-08-10,Bronze Medal,3.0,REINHARDT Althea,Female,Denmark,Denmark,Handball,Women,1996-09-01,1895246,true
2024-08-10,Bronze Medal,3.0,TRANBORG Mette,Female,Denmark,Denmark,Handball,Women,1996-01-01,1895168,true
2024-08-10,Bronze Medal,3.0,JOERGENSEN Kristina,Female,Denmark,Denmark,Handball,Women,1998-01-17,1895224,true
2024-08-10,Bronze Medal,3.0,OESTERGAARD Trine,Female,Denmark,Denmark,Handball,Women,1991-10-17,1895214,true
2024-08-10,Bronze Medal,3.0,VINTER BURGAARD Louise,Female,Denmark,Denmark,Handball,Women,1992-10-17,1895187,true
2024-08-10,Bronze Medal,3.0,HOEJLUND Mie,Female,Denmark,Denmark,Handball,Women,1997-10-24,1895213,true
2024-08-10,Bronze Medal,3.0,FRIIS Emma,Female,Denmark,Denmark,Handball,Women,1999-10-31,1895152,true
2024-08-10,Bronze Medal,3.0,IVERSEN Rikke,Female,Denmark,Denmark,Handball,Women,1993-05-18,1895226,true
2024-08-10,Bronze Medal,3.0,MOELLER Michala,Female,Denmark,Denmark,Handball,Women,2000-02-16,1895166,true
2024-08-10,Gold Medal,1.0,CHEN Meng,Female,People's Republic of China,People's Republic of China,Table Tennis,Women's Team,1994-01-15,1902307,true
2024-08-10,Gold Medal,1.0,SUN Yingsha,Female,People's Republic of China,People's Republic of China,Table Tennis,Women's Team,2000-11-04,1902313,true
2024-08-10,Gold Medal,1.0,WANG Manyu,Female,People's Republic of China,People's Republic of China,Table Tennis,Women's Team,1999-02-09,1902314,true
2024-08-10,Silver Medal,2.0,HAYATA Hina,Female,Japan,Japan,Table Tennis,Women's Team,2000-07-07,1931100,true
2024-08-10,Silver Medal,2.0,HARIMOTO Miwa,Female,Japan,Japan,Table Tennis,Women's Team,2008-06-16,1931098,true
2024-08-10,Silver Medal,2.0,HIRANO Miu,Female,Japan,Japan,Table Tennis,Women's Team,2000-04-14,1931101,true
2024-08-10,Bronze Medal,3.0,SHIN Yubin,Female,Republic of Korea,Republic of Korea,Table Tennis,Women's Team,2004-07-05,1936435,true
2024-08-10,Bronze Medal,3.0,JEON Jihee,Female,Republic of Korea,Republic of Korea,Table Tennis,Women's Team,1992-10-28,1936419,true
2024-08-10,Bronze Medal,3.0,LEE Eunhye,Female,Republic of Korea,Republic of Korea,Table Tennis,Women's Team,1995-05-02,1936425,true
2024-08-10,Gold Medal,1.0,GREBENNIKOV Jenia,Male,France,France,Volleyball,Men,1990-08-13,1574049,true
2024-08-10,Gold Medal,1.0,CHINENYEZE Barthelemy,Male,France,France,Volleyball,Men,1998-02-28,1574045,true
2024-08-10,Gold Medal,1.0,JOUFFROY Quentin,Male,France,France,Volleyball,Men,1993-07-05,1574055,true
2024-08-10,Gold Medal,1.0,le GOFF Nicolas,Male,France,France,Volleyball,Men,1992-02-15,1574057,true
2024-08-10,Gold Medal,1.0,FAURE Theo,Male,France,France,Volleyball,Men,1999-10-12,1574048,true
2024-08-10,Gold Medal,1.0,PATRY Jean,Male,France,France,Volleyball,Men,1996-12-27,1574061,true
2024-08-10,Gold Medal,1.0,BRIZARD Antoine,Male,France,France,Volleyball,Men,1994-05-22,1574041,true
2024-08-10,Gold Medal,1.0,TONIUTTI Benjamin,Male,France,France,Volleyball,Men,1989-10-30,1574067,true
2024-08-10,Gold Medal,1.0,CLEVENOT Trevor,Male,France,France,Volleyball,Men,1994-06-28,1574046,true
2024-08-10,Gold Medal,1.0,LOUATI Yacine,Male,France,France,Volleyball,Men,1992-03-04,1574058,true
2024-08-10,Gold Medal,1.0,NGAPETH Earvin,Male,France,France,Volleyball,Men,1991-02-12,1574060,true
2024-08-10,Gold Medal,1.0,TILLIE Kevin,Male,France,France,Volleyball,Men,1990-11-02,1574065,true
2024-08-10,Gold Medal,1.0,CARLE Timothee,Male,France,France,Volleyball,Men,1995-11-30,1574043,false
2024-08-10,Silver Medal,2.0,KACZMAREK Lukasz,Male,Poland,Poland,Volleyball,Men,1994-06-29,1902882,true
2024-08-10,Silver Medal,2.0,KUREK Bartosz,Male,Poland,Poland,Volleyball,Men,1988-08-29,1902890,true
2024-08-10,Silver Medal,2.0,LEON VENERO Wilfredo,Male,Poland,Poland,Volleyball,Men,1993-07-31,1902892,true
2024-08-10,Silver Medal,2.0,SLIWKA Aleksander,Male,Poland,Poland,Volleyball,Men,1995-05-24,1902902,true
2024-08-10,Silver Medal,2.0,LOMACZ Grzegorz,Male,Poland,Poland,Volleyball,Men,1987-10-01,1902893,true
2024-08-10,Silver Medal,2.0,KOCHANOWSKI Jakub,Male,Poland,Poland,Volleyball,Men,1997-07-17,1902886,true
2024-08-10,Silver Medal,2.0,SEMENIUK Kamil,Male,Poland,Poland,Volleyball,Men,1996-07-16,1902901,true
2024-08-10,Silver Medal,2.0,ZATORSKI Pawel,Male,Poland,Poland,Volleyball,Men,1990-06-21,1902910,true
2024-08-10,Silver Medal,2.0,JANUSZ Marcin,Male,Poland,Poland,Volleyball,Men,1994-07-31,1902881,true
2024-08-10,Silver Medal,2.0,BIENIEK Mateusz,Male,Poland,Poland,Volleyball,Men,1994-04-05,1902869,true
2024-08-10,Silver Medal,2.0,FORNAL Tomasz,Male,Poland,Poland,Volleyball,Men,1997-08-31,1902875,true
2024-08-10,Silver Medal,2.0,HUBER Norbert,Male,Poland,Poland,Volleyball,Men,1998-08-14,1902880,true
2024-08-10,Silver Medal,2.0,BOLADZ Bartlomiej,Male,Poland,Poland,Volleyball,Men,1994-09-28,1902870,true
2024-08-10,Bronze Medal,3.0,DUARTE ALECRIM Diana,Female,Brazil,Brazil,Volleyball,Women,1999-02-22,1964076,true
2024-08-10,Bronze Medal,3.0,ALEXANDRE COSTA NUNES Nyeme Victor,Female,Brazil,Brazil,Volleyball,Women,1998-10-11,1964152,true
2024-08-10,Bronze Medal,3.0,SILVA CARNEIRO Macris Fernanda,Female,Brazil,Brazil,Volleyball,Women,1989-03-03,1964140,true
2024-08-10,Bronze Medal,3.0,DAHER de MENEZES Thaisa,Female,Brazil,Brazil,Volleyball,Women,1987-05-15,1964180,true
2024-08-10,Bronze Medal,3.0,MONTIBELLER Rosamaria,Female,Brazil,Brazil,Volleyball,Women,1994-04-09,1964167,true
2024-08-10,Bronze Medal,3.0,RATZKE Roberta Silva,Female,Brazil,Brazil,Volleyball,Women,1990-04-28,1964169,true
2024-08-10,Bronze Medal,3.0,BRAGA GUIMARAES Gabriela,Female,Brazil,Brazil,Volleyball,Women,1994-05-19,1964094,true
2024-08-10,Bronze Medal,3.0,MENEZES OLIVEIRA de SOUZA Ana Cris,Female,Brazil,Brazil,Volleyball,Women,2004-04-07,1964065,true
2024-08-10,Bronze Medal,3.0,da SILVA Ana Carolina,Female,Brazil,Brazil,Volleyball,Women,1991-04-08,1964063,true
2024-08-10,Bronze Medal,3.0,BERGMANN Julia Isabelle,Female,Brazil,Brazil,Volleyball,Women,2001-02-21,1964106,true
2024-08-10,Bronze Medal,3.0,LEMES SANTOS Tainara,Female,Brazil,Brazil,Volleyball,Women,2000-03-09,1964183,true
2024-08-10,Bronze Medal,3.0,GERALDO TEIXEIRA Lorenne,Female,Brazil,Brazil,Volleyball,Women,1996-01-08,1964136,true
2024-08-10,Bronze Medal,3.0,ARAUJO Natalia,Female,Brazil,Brazil,Volleyball,Women,1997-04-10,1964151,true
2024-08-10,Gold Medal,1.0,ESTER RAMOS Laura,Female,Spain,Spain,Water Polo,Women,1990-01-22,1954878,true
2024-08-10,Gold Medal,1.0,PIRALKOVA COELLO Isabel,Female,Spain,Spain,Water Polo,Women,2005-06-23,1954897,true
2024-08-10,Gold Medal,1.0,ESPAR LLAQUET Anni,Female,Spain,Spain,Water Polo,Women,1993-01-08,1954877,true
2024-08-10,Gold Medal,1.0,ORTIZ Bea,Female,Spain,Spain,Water Polo,Women,1995-06-21,1954893,true
2024-08-10,Gold Medal,1.0,PEREZ VIVAS Nona,Female,Spain,Spain,Water Polo,Women,2003-04-10,1954895,true
2024-08-10,Gold Medal,1.0,CRESPI BARRIGA Paula,Female,Spain,Spain,Water Polo,Women,1998-04-07,1954875,true
